VEC mean,APE mean,Electronegativity local mismatch,Shear modulus delta,Shear modulus mean,Mixing enthalpy,Shear modulus strength model,Nb,Mo,Radii gamma,Yang omega,Electronegativity delta,Lambda entropy,Ta,Shear modulus local mismatch,Configuration entropy,Yang delta,W,Radii local mismatch,Mean cohesive energy,Total weight,Atomic weight mean,SFE
5.5200000000000005,-0.0101632580088132,0.18726,0.4901065963792115,103.9776,7.432,-0.1239115201902991,25,2,1.0441330203357304,4.157125687931655,0.0839303537503806,-8.898968314756754,23,26.913648,-0.009223660627984,0.0321945105862824,50,2.3526,8.3419,15868.34074,158.68380739999998,1.511
5.24,-0.0136147608418994,0.110925,0.3830173129182356,73.1772,3.9296,-0.0656467916147453,23,23,1.0437178408523915,6.896533105305065,0.0618127059447021,-27.985331541928787,53,14.490312,-0.0088011017334225,0.0177338606848237,1,1.2674,7.691700000000001,14117.54438,141.18004380000002,1.2037
5.779999999999999,0.0082925839868319,0.1403999999999999,0.3250031733187443,120.1674,4.5888,-0.0650199770176587,10,30,1.044268268105483,7.19038444997304,0.0640389475237432,-14.680666498601276,12,20.180628,-0.0099617282060371,0.0260492040520984,48,1.896,8.047,14802.95836,148.0355836,0.8102
5.25,-0.026464001498116,0.11826,0.3148139637179978,80.6925,4.029999999999999,-0.0401824772720575,4,21,1.0436955586529848,5.472110439363026,0.0645732969914766,-16.261767661641823,71,11.463435,-0.0068874357625358,0.0205799779325233,4,1.3154,7.841999999999999,15969.025,159.69445,1.2244
5.76,0.0069038866150864,0.1463999999999999,0.3679107545318088,115.5528,5.0096,-0.0783500327896733,17,32,1.0442521670733813,6.544503265407545,0.0656954908702563,-16.298066890101143,7,22.164912,-0.0100868048556405,0.0248776160867499,44,1.8454000000000004,7.952300000000001,14005.08362,140.0572362,0.8029
5.2700000000000005,-0.0072346471536742,0.1212,0.423971910975237,73.0911,4.372000000000001,-0.076931005409343,29,25,1.043755786535045,6.625952631744053,0.0645493136911639,-27.85397207558052,44,16.442523,-0.0095197715760713,0.0184871385471306,2,1.3596,7.6423,13422.17174,134.22671739999998,1.2321
5.46,-0.0143643465583767,0.17118,0.464977040502528,89.2458,6.2056,-0.0977403524545602,25,28,1.0439467700480305,5.724938399519625,0.0762751209332738,-17.116838230583646,29,23.047812,-0.0113955945740154,0.0258021990805978,18,1.9958,7.7531,13565.58802,135.66148019999997,1.3874
5.61,-0.0036840944756415,0.167625,0.4063748369187963,99.3033,5.8768,-0.0834942353322473,19,40,1.0440487343359388,5.868211293653508,0.0725518541797603,-17.607494933596325,20,22.185387,-0.0110715778064892,0.025075867834425,21,1.9352000000000005,7.6553,13082.41882,130.83218820000002,1.9825
5.840000000000001,0.0125504597879209,0.1156049999999999,0.2915481209234664,119.2152,3.4639999999999995,-0.052421805544563,9,47,1.0442567658603097,8.661401395671744,0.0550047455937413,-19.062147097762335,7,17.560872,-0.009358215645512,0.0221569825683941,37,1.6002,7.7467000000000015,13414.05258,134.14992580000003,0.7985
5.75,0.0061540279960928,0.1484999999999999,0.2962953827469239,117.9615,4.640000000000001,-0.0485137793146498,3,35,1.044194783800298,6.92712542970568,0.0661176027705321,-12.716069897922644,22,18.672795,-0.0097461602819474,0.027684731854878,40,2.0532000000000004,7.956100000000001,14971.0725,149.717725,0.7786
5.7700000000000005,0.0077164169288622,0.120945,0.2861216684466214,106.2441,4.0216,-0.0468291251750168,9,66,1.0440896875396672,6.3119449273602495,0.0586380411837502,-21.38489049895599,14,14.543883,-0.0083889202652663,0.0198061251022278,11,1.3408000000000002,7.295500000000001,11723.70774,117.2502774,0.7347
5.73,0.0047788211802364,0.1552199999999999,0.3838784631153869,113.8269,5.417999999999999,-0.0837983255041983,18,29,1.0442337839768927,6.22487385996043,0.0687009635018903,-15.387206150898706,9,23.060523,-0.010355867085879,0.0259425909360602,44,1.9378,7.9854,14172.06576,141.7264576,0.8872
5.65,-0.0008695133934561,0.17184,0.4510685955230739,105.0165,6.316000000000001,-0.1018372018554412,27,27,1.0441718830199411,5.364247751425856,0.0741334586728998,-15.454677082319083,8,25.635915000000004,-0.0106151507018177,0.0262079538012445,38,1.9996000000000005,7.9153,13532.3553,135.328953,1.8974
5.33,-0.0173103581488281,0.153825,0.409095202572906,87.7389,5.452,-0.0705561362724551,9,16,1.043818467003406,5.581205151900645,0.0751984973827427,-12.579542197031726,58,18.224643,-0.0093707307159568,0.0272931907709622,17,1.936,7.983499999999999,15991.45446,159.9177446,1.3112
5.15,0.0026093069897653,0.08496,0.5454538919581485,60.8115,3.2880000000000003,-0.090348520095728,55,9,1.0437513180197515,8.109271138490177,0.0572136522261702,-28.37559793948937,30,15.829155,-0.0089418894049834,0.0177517893656006,6,1.1556,7.741300000000001,12504.7873,125.049673,1.1334
5.33,0.0052955108479167,0.15282,0.5541214842856446,77.3829,5.8208,-0.1147765458702127,41,17,1.043885876841694,5.738651614756985,0.0747291325529383,-18.30343644424397,26,22.967403,-0.0108933359811041,0.0243957476057071,16,1.8068,7.7931,13086.22646,130.8656646,1.2769
5.08,-0.0022886338716758,0.048525,0.4721939780306081,56.3964,1.8688,-0.068361420913858,55,5,1.0436911056543845,12.639853082398636,0.0436848378257715,-39.53171068563455,37,12.273288,-0.0079121597884361,0.0141473377060107,3,0.877,7.768500000000001,12836.14246,128.3624246,1.0829
5.52,-0.0102163358327784,0.185445,0.3745284477323286,107.0616,6.5312,-0.062666881063945,2,13,1.044030563710689,4.602835922817345,0.081220015036914,-8.133273758184133,46,21.225048,-0.0088785184510916,0.033039811092309,39,2.4468,8.235,16926.395239999998,169.26655240000002,1.7268
5.48,-0.0128527186586376,0.15822,0.4416668342939324,84.47639999999998,5.7984,-0.0901521518136404,29,42,1.043915169183739,5.277865936012776,0.0715509898041837,-23.771914771217254,23,20.285808,-0.0102275828125527,0.0207421810187584,6,1.5781999999999998,7.456699999999999,11988.60626,119.8944626,1.353
5.59,-0.0052119443421846,0.1824,0.4004618090944853,110.1567,6.606400000000001,-0.0870768590764019,11,13,1.0441307369821773,5.19467795898216,0.0795525254838843,-10.0274217053655,30,23.695707,-0.0101964894072578,0.0318882507473355,46,2.3812,8.243300000000001,16154.26658,161.54526579999998,1.8403
5.12,0.0082901062679267,0.070485,0.5638334096706895,55.5936,2.7808,-0.0889012304710594,66,7,1.0437513180197515,8.252712556212481,0.052501704484346,-31.08130907994792,22,13.745208000000002,-0.0078424557803332,0.0158846038476417,5,0.9556,7.700600000000001,11703.45444,117.0359444,1.0971
5.2,0.0144924387928863,0.11184,0.65563645764785,61.656,4.504,-0.1222941106574441,67,8,1.0438386624926652,5.38257823604459,0.0663681078618937,-19.660503000973733,13,18.36744,-0.0082311808640077,0.0204613252966052,12,1.2886,7.7385,11550.6499,115.50809900000002,1.1543
5.28,-0.0242753689850205,0.1224450000000001,0.2916631288022831,80.99040000000001,4.1344,-0.0376874984733816,4,27,1.0437022403006688,5.033410330211737,0.064510844514056,-17.641966489380724,68,11.067768,-0.0065728589921345,0.0193020600015157,1,1.2812,7.741200000000001,15450.30136,154.5084136,1.2525
5.719999999999999,0.004176088219377,0.1368,0.3430152490242947,102.07559999999998,4.7616000000000005,-0.0641801616928109,16,60,1.0440760257961117,5.8374532879154,0.0632455532033676,-22.47023051629421,12,17.623008,-0.009216664757523,0.0202527094190743,12,1.44,7.343199999999999,11620.35664,116.2155664,0.8295
5.17,-0.0237695587506947,0.10272,0.4410526792574832,76.8981,3.8604,-0.0769090068788513,16,3,1.0437133821167728,6.590253902601603,0.0653731430844528,-13.243091539795696,67,15.322203000000002,-0.0078316677848111,0.0243182566615028,14,1.4882000000000002,8.0888,16471.59004,164.71650040000003,1.1757
5.81,0.0027097393301437,0.1238399999999999,0.3070064393073249,129.7653,4.466,-0.0621829978137013,10,11,1.0443906573717097,6.079432301300591,0.0624750154703412,-11.67658453557807,9,17.873307,-0.0078105566652882,0.0258632489290714,70,1.6193999999999995,8.4662,16481.73472,164.8195472,0.8457
5.6000000000000005,-0.00442069789127,0.16974,0.3451942892512756,103.26,5.648000000000001,-0.0581302424391404,6,38,1.04401694815249,5.818495743045741,0.0733134108729078,-13.728192100306009,34,19.4544,-0.0102793461193758,0.027363778792448,22,2.0952,7.7578,14399.8662,144.006262,1.9137
5.59,-0.0051353195915558,0.17538,0.4322560544001463,100.3407,6.252,-0.0937218009655616,21,31,1.0440714742555812,5.767648365715622,0.0753684318782359,-15.700692039523943,20,24.076347,-0.0113828696919857,0.0269256678727151,28,2.094,7.815900000000001,13691.65158,136.92271580000002,2.0169
5.83,0.0118517146281866,0.1214249999999999,0.325147437023062,119.4159,3.871600000000001,-0.0638815057699405,14,40,1.044288991167999,7.700593896620036,0.0571423850107498,-19.02459151772647,3,19.524243,-0.0092275087296783,0.0220234099031484,43,1.6030000000000002,7.8578,13586.25296,135.8705296,0.862
5.74,0.0055644288142045,0.136605,0.3463908159321185,104.8782,4.675199999999999,-0.0653674256173175,16,57,1.0441124808813973,6.206606717590812,0.062736957575576,-21.646194389105165,10,18.510012000000003,-0.0095204610846527,0.0209719210431948,17,1.5139999999999998,7.4216,11889.840880000002,118.9098088,0.8348
5.32,-0.0023675835170029,0.142845,0.47908501555402,77.4276,5.2384,-0.0933273745624578,31,23,1.0438251962224998,6.261244857615837,0.0709633850410385,-21.349127250337727,37,19.975848,-0.0106891488683576,0.0223759508734477,9,1.6642,7.7133,13436.34934,134.3680934,1.2689
5.470000000000001,-0.013741883794783,0.18546,0.4856696245482031,98.8371,7.0916,-0.1165643451347706,22,7,1.044046461972636,4.839776212759202,0.083109077454946,-10.308743677696528,31,26.022003000000005,-0.01038285011296,0.031736236340339,40,2.3842000000000003,8.2138,15678.50464,156.7864464,1.4547
5.73,0.0048011329078549,0.1539449999999999,0.3935600588705866,119.5269,5.8436,-0.0908021237153102,20,12,1.0443166600285962,5.119297921994732,0.0710791379777269,-12.001949573520529,7,23.131203000000003,-0.0088459976098221,0.0271486044500856,61,1.8702,8.3284,15490.28276,154.9052276,0.9825
5.47,-0.0137413704177772,0.1820999999999999,0.4294558593480819,98.9811,6.564399999999999,-0.0890488194409977,12,15,1.043987484202673,5.29765608224993,0.0807522337161067,-10.962385172998182,41,23.129523,-0.0105519111528116,0.0310250888731887,32,2.3506,8.1004,15855.71964,158.5601964,1.4793
5.38,-0.0201805477429881,0.1763249999999999,0.5212475064168887,92.5434,6.927199999999999,-0.1261913471316904,25,1,1.0439784283845226,4.470316453026872,0.0836335985656155,-9.193471207134555,37,25.625148,-0.0093812845952806,0.0319441543349833,37,2.341,8.2507,15915.75106,159.15771059999997,1.3742
5.5600000000000005,-0.0073507660724594,0.18438,0.3984987974250159,107.87879999999998,6.608,-0.0824859517872128,9,14,1.0440874098401816,5.167753540698401,0.0802427511800404,-9.864757574992836,35,23.230032,-0.010174331383869,0.032115133440569,42,2.415,8.2091,16233.77322,162.34053219999998,1.7054
5.380000000000001,-0.0200802357071679,0.17502,0.6474157789218555,82.3794,7.219200000000001,-0.152467981579932,54,4,1.044030563710689,3.702604046508268,0.0825834710402303,-11.002257903774073,8,27.201588000000005,-0.0085663226227117,0.0279033471861421,34,1.9872000000000003,8.034600000000001,13098.847560000002,130.9892756,1.3279
5.35,-0.0017275178031866,0.155625,0.4932028902174556,81.6975,5.736000000000001,-0.1009020225057305,29,20,1.0438678752889443,6.020242296469263,0.074693058186116,-17.666595488140253,36,21.889155,-0.0110845040886409,0.025048498709945,15,1.8808,7.810300000000001,13884.8087,138.852087,1.3072
5.25,0.0164635151180238,0.1365,0.6881781581394193,67.61250000000001,5.6,-0.1431204805639306,65,5,1.0439038970577288,4.373935101604986,0.07404472701355,-14.268176544783817,10,21.886875000000003,-0.0081638624700822,0.023920133699134,20,1.57,7.851500000000001,12004.893499999998,120.049935,1.2116
5.42,-0.017227955583139,0.178245,0.6008458045448649,85.3326,7.1,-0.1385989748017439,47,11,1.0440282937127088,4.394819263236703,0.0812632829929061,-13.353326728927302,11,27.209868,-0.010006130293637,0.0273740048035231,31,2.0258000000000003,7.9581,13111.40654,131.1162654,1.3515
5.6,-0.0045294094409925,0.1812599999999999,0.370593346908366,115.476,6.648,-0.0726006393450629,5,6,1.04416044385507,4.405827353532468,0.0805518161971344,-7.44671539175748,35,22.03368,-0.0084700497522552,0.033725671289644,54,2.4086,8.428700000000001,17300.7077,173.008277,2.0397
5.61,-0.003664953173776,0.170865,0.4876280508916623,95.7993,6.392,-0.1042654980929293,35,36,1.044103359976406,4.818806401158121,0.0735912976768237,-18.461488171320536,4,25.285226999999995,-0.0100646026238976,0.0233488213948035,25,1.7784,7.653699999999999,12025.35482,120.2607482,1.9203
5.15,0.0235493884180741,0.08754,0.3431756955423208,77.1555,3.124000000000001,-0.0439719521964854,5,7,1.0436488592593467,6.231292449178052,0.0588950400933954,-13.698197395102673,80,10.228995,-0.0059570470868139,0.0208537328842455,8,1.1244,8.0479,17082.6623,170.828023,1.1453
5.82,0.0112016236372701,0.1107,0.2502410520798019,112.7646,3.3424000000000005,-0.0352047103072549,4,64,1.0441444415776373,7.670956468236717,0.0546241285247355,-18.983228666617155,14,13.645188,-0.0082998520298317,0.020909812348383,18,1.4216,7.403600000000002,12354.17584,123.5545584,0.8137
5.62,-0.0029730246112146,0.169485,0.4478778694303914,98.7666,6.1416,-0.0961504864358204,27,37,1.0440919655361858,5.500086343543891,0.0730537698988981,-18.138033159644387,11,24.228348000000004,-0.0108977182369443,0.0245116581815235,25,1.8882,7.683300000000001,12644.67894,126.4541894,1.953
5.620000000000001,-0.0029778267519491,0.1716,0.4609202009439677,99.2586,6.282400000000001,-0.1004381399105599,29,34,1.0441102002088374,5.350878501631197,0.0737902001683377,-17.498698325168505,9,25.027428,-0.0107992569803291,0.0248424294925772,28,1.9126,7.735100000000001,12732.29594,127.3297594,1.9469
5.84,0.0125409521489328,0.1147649999999999,0.2605955191412396,120.0312,3.2703999999999995,-0.0406633221833251,4,49,1.044236080810124,8.997679412115573,0.0547392166697951,-17.04683651192864,12,15.995352,-0.0091467788434214,0.0231639271945011,35,1.6587999999999998,7.7316,13678.46008,136.7944008,0.8076
5.93,0.0105571091479906,0.0621449999999999,0.1819702345251238,142.0089,1.8300000000000003,-0.0227616301600561,2,12,1.044506904598867,10.563634544434551,0.0407286040455781,-14.585299304734509,5,9.404763,-0.0054302286862853,0.0192952934105191,81,0.971,8.5838,17132.87216,171.33112160000002,1.9733
5.69,0.002112693256884,0.1327050000000001,0.2494265676048508,101.3697,4.435200000000001,-0.0332974705719072,3,66,1.0439852198068262,4.7706976287006535,0.0630324941555431,-16.840648643284787,28,12.071547,-0.0069926065622616,0.0203769950152617,3,1.3752,7.263300000000002,12228.819780000002,122.3013978,0.8952
5.21,0.0102017138334047,0.1197,0.6491997740610911,65.7993,4.8332,-0.1275365891236735,60,5,1.0438476458126953,5.516503331305739,0.0696199596057783,-16.836131280768406,19,20.306547,-0.0088546922722151,0.0229332489010189,16,1.509,7.846,12433.53252,124.3363252,1.1987
5.2,-0.0201723674134016,0.11184,0.4383962012702565,76.944,4.112,-0.0769075686727007,18,8,1.0437289927184594,6.889383621905936,0.0663681078618937,-15.769156986962496,62,16.07424,-0.0088256088867114,0.0236574592321521,12,1.5336,7.998199999999999,15864.6834,158.64843399999998,1.2023
5.82,0.0111964885789356,0.11256,0.2784626259777815,112.2606,3.5024,-0.0452374807545575,8,62,1.044162731089936,7.68993899403621,0.0549929838313831,-20.95966451407217,10,15.204708,-0.0087345768254178,0.0204140310523289,20,1.4104,7.424,12177.809839999998,121.7904984,0.7557
5.67,0.0006041493214287,0.166785,0.4647919169401027,114.7551,6.9688,-0.1118782373024127,31,2,1.044318967735982,3.222233345123468,0.0771900731523471,-8.67499797795858,2,25.557123,-0.0066475130730872,0.0276818371201279,65,1.8336,8.4301,15383.47354,153.8351354,1.9237
5.279999999999999,-0.0264139791515074,0.1224450000000001,0.2742572043436994,81.9264,4.1008,-0.030610640001316,1,27,1.0436955586529848,4.443920155600615,0.064510844514056,-15.199643189051375,71,10.178568,-0.0057266126928535,0.0194102982786269,1,1.2578,7.7571,15714.42586,157.14965859999998,1.2509
5.79,0.0091975287612382,0.10248,0.2209907308112728,105.3987,3.4780000000000006,-0.0293574231303691,4,77,1.0440510069951798,5.042343655117341,0.0545221555257167,-19.723671004419185,17,9.746067,-0.0058986086106508,0.0172934210415213,2,1.0242,7.1092,11202.79948,112.04339480000002,0.7334
5.32,0.0076146849923532,0.1335000000000001,0.500496085885781,70.4556,5.0368,-0.0969015725926719,45,30,1.0438251962224998,5.510909516033821,0.0671378091872792,-30.830909347831035,23,18.706608,-0.009451240781218,0.0175085929692114,2,1.3030000000000002,7.4935,11588.46834,115.8906834,1.2451
5.55,-0.0079706645795426,0.1725,0.3553209538954573,100.15949999999998,5.802,-0.0592360792762058,6,35,1.0439739022400816,5.620047779924688,0.0748299319727891,-13.432271882490967,39,19.376355,-0.0101876205889721,0.0275398546836664,20,2.1058,7.7802,14649.1056,146.498056,2.0016
5.240000000000001,-0.0259401228575036,0.13518,0.4268551228186273,86.29320000000001,5.043200000000001,-0.0723265021562765,6,2,1.0437736721286033,4.567554075453202,0.0746694926734823,-8.244795090571309,70,16.739712,-0.0068991705792242,0.02892734053441,22,1.836,8.2186,17460.14988,174.60189880000004,1.2308
5.44,-0.0064834695087079,0.1522050000000001,0.3534187609170958,86.46719999999999,5.291199999999999,-0.0630090202644707,13,41,1.0438386624926657,5.301583033764207,0.0703821483339501,-20.10671900940516,43,16.224072,-0.0091361532004693,0.0213162636110919,3,1.5921999999999998,7.530299999999999,13473.60178,134.7442178,1.3389
5.44,-0.0157740208838993,0.18048,0.6240455906320425,84.7752,7.2944,-0.1420174859531295,53,12,1.0440601005927388,3.731120363842648,0.0813300990321567,-12.67635921777188,3,27.479472,-0.0088189326345099,0.0263761099063758,32,1.9142,7.921500000000002,12501.04178,125.0128178,1.3615
5.200000000000001,-0.000189624298682,0.10176,0.5028165923185587,65.23200000000001,3.824,-0.0866519761787828,46,16,1.0437557865350455,7.461499573998106,0.0606859542584566,-30.315387116573397,34,16.719359999999998,-0.0095275662727459,0.0177279872207045,4,1.2424,7.683400000000001,12696.3214,126.966414,1.1708
5.69,0.0019953780343692,0.151425,0.3170352873017886,106.0737,4.942400000000001,-0.0530306014288382,7,50,1.044066923901233,6.273964730612231,0.0671732872745599,-16.326283486724193,24,17.837307,-0.0099000505354398,0.0246249319560308,19,1.836,7.5749,13283.053779999998,132.8405378,0.9958
5.28,-0.0109206684141563,0.137925,0.464355668622954,79.5264,5.038400000000001,-0.0889162843921238,23,15,1.0437982949909734,6.450783433256704,0.0715666075014362,-17.02251708807948,49,19.234248,-0.0102874411667338,0.0245833912361284,13,1.7586000000000002,7.8901,14832.31286,148.3261286,1.2644
5.430000000000001,-0.0166355107367179,0.18072,0.3905934734258233,101.27190000000002,6.469600000000001,-0.0618119151033397,1,9,1.0439445109394192,4.153308533845359,0.0821305306657756,-7.307014392826111,56,20.208123000000004,-0.007933721371711,0.0329509917730287,34,2.3708000000000005,8.2515,17340.00766,173.4018766,1.4218
5.93,0.0189225903217503,0.0664199999999999,0.184340225623809,121.1169,1.4735999999999998,-0.0192984942647411,1,69,1.044240675379559,14.272026063398744,0.0376454839388461,-22.16909111220991,6,10.162323,-0.0067625927210892,0.0174655663215341,24,1.1027999999999998,7.4035,12210.61366,122.1199366,1.5325
5.640000000000001,-0.0014906395198512,0.1563,0.4524086622981783,93.7452,5.856000000000001,-0.0921427642688196,33,50,1.0440691989301645,4.610617239196159,0.0690851330932094,-23.05968710160442,3,22.235952,-0.0090862441705309,0.0198502278703156,14,1.4614000000000005,7.397100000000002,10979.51418,109.8051418,1.8895
5.73,0.0047617999849317,0.15552,0.3655766991931948,118.7949,5.517200000000001,-0.0805799027529759,14,19,1.044270569459791,6.01587287027952,0.0701701108229423,-12.675681913721268,13,22.286283000000005,-0.0098833834984712,0.0279233266952753,54,2.0082000000000004,8.2146,15403.23176,154.0361176,0.9257
5.25,0.0025003725912031,0.129465,0.5653401345528288,71.2485,4.98,-0.1102522119209089,45,12,1.0438274398754808,6.319792223379944,0.0701419842523985,-19.64795219463889,30,20.766195,-0.0103108618130934,0.0229080876874305,13,1.6223999999999998,7.8119,13150.4235,131.506635,1.2275
5.58,-0.0058326580019937,0.1811249999999999,0.5041252809418928,99.1614,6.904,-0.1164045253621266,34,21,1.0441353039874774,4.832314765026141,0.0780790629718483,-14.469485103433133,8,27.153468,-0.0105127449221021,0.026954515193083,37,2.0540000000000003,7.947,13423.21996,134.23639959999997,1.7786
5.71,0.0035378612959094,0.1264800000000001,0.2964679298567447,99.1323,4.5052,-0.0525527771027123,12,69,1.0440146799259593,4.86361254283772,0.0613911381004808,-22.998115679074576,17,13.727906999999998,-0.0073989502498759,0.0179365505788006,2,1.1842,7.1692,11178.53052,111.7991052,0.8565
5.82,0.0111422125782983,0.1259249999999999,0.3297166678718979,120.4326,4.088,-0.0663038030652574,14,35,1.0443005145616735,7.48317592113998,0.0589641117543699,-17.75273874163953,4,19.979388,-0.0093641346145737,0.022966834625237,47,1.6636,7.953799999999999,14022.86084,140.2356084,0.8324
5.629999999999999,-0.0022434789588594,0.16872,0.4832562089694081,97.1139,6.3136,-0.1026900261907488,35,37,1.0441216065486825,4.690326313759255,0.0727337191721814,-18.36546210850385,2,25.241283000000003,-0.0096757558240267,0.0229531090378706,26,1.7412,7.6489,11943.23906,119.4397906,1.8704
5.63,-0.0022127318329805,0.1557,0.3673218353673211,97.8339,5.4204,-0.0705286979569241,16,51,1.0440146799259593,5.70407860339223,0.0690636522640971,-19.932961702854183,21,19.107603,-0.0101329901948136,0.0225466952629518,12,1.6866,7.458399999999999,12385.42756,123.8644756,1.6943
5.59,-0.0051557973514375,0.177225,0.4169346225108882,102.7047,6.256,-0.0896705417622328,17,28,1.044076025796112,5.821752153592397,0.0761227330330267,-14.265446428215386,24,23.760147000000003,-0.0113339582542249,0.0281869523142158,31,2.188,7.8995,14307.51758,143.0807758,1.9546
5.449999999999999,-0.0015982945687798,0.15954,0.4054942592934398,86.92649999999999,5.643999999999999,-0.0782902569881286,19,37,1.0438813747050126,5.675088244483254,0.0725132416216533,-19.859289288065032,36,19.204275,-0.0104196453021982,0.0229057552828063,8,1.7452,7.589700000000001,13299.844899999998,133.005849,1.3561
5.6,-0.0044213768940382,0.17136,0.3846674980561566,101.82,5.88,-0.0758900941216322,13,36,1.0440419181336018,5.966779392065378,0.0738427207573789,-15.239899036644877,27,21.6252,-0.0110497306672244,0.0269268035132244,24,2.0838,7.762300000000001,13959.3757,139.600957,1.9981
5.68,0.0012930229223262,0.1673249999999999,0.4629444605894068,112.25039999999998,6.6544,-0.1085047196133396,31,11,1.044288991167999,4.021199717162785,0.075181813207855,-11.424288483702462,1,26.046888,-0.0080839221046696,0.0266009091165191,57,1.8706,8.2509,14595.26566,145.9548566,1.6506
5.330000000000001,0.0102455924433159,0.15072,0.5779114520411989,74.45490000000002,5.806,-0.1175040881651961,48,19,1.043892632233968,5.429769128164796,0.0737743855607616,-19.935233231042165,19,22.686843,-0.0104643235030155,0.0229110460458619,14,1.6738000000000002,7.714400000000001,12294.13596,122.9451596,1.2616
5.19,0.0088593057292508,0.10818,0.6242508673840155,63.36870000000001,4.311599999999999,-0.1154665596802667,60,7,1.0438162245101283,6.190730269343276,0.0656061025261043,-20.14387447120442,21,18.669627,-0.0089359805522897,0.0210619997976668,12,1.3698,7.7884,12251.94828,122.5208828,1.1711
5.69,0.0020356124526054,0.147465,0.3782395160954825,100.52970000000002,5.202,-0.0744066202556246,20,54,1.044078302011347,5.723965372249098,0.0662112588316058,-21.79339636893052,11,19.816107,-0.0098271175371667,0.0212349193745384,15,1.5614,7.4228,11786.91428,117.8799428,1.0339
5.24,-0.0058371202863851,0.113805,0.450290400032497,70.48920000000001,4.1568,-0.0802078135580744,34,21,1.0437513180197515,7.068181072720754,0.0632065859020625,-28.576245223513,42,16.680312,-0.0096781468810912,0.0184032074795999,3,1.3331999999999995,7.675,13324.88788,133.2530788,1.1983
5.45,0.0026519874423537,0.1569600000000001,0.4262857942481389,84.31049999999999,5.664,-0.0851773727270665,25,39,1.043885876841694,5.524000064548547,0.0716878987507969,-22.50872702682473,30,19.612755,-0.0103409316262354,0.021434056251498,6,1.6356,7.5163,12595.7959,125.965759,1.3449
5.45,-0.0150767612501615,0.18384,0.610341478192872,88.7265,7.504,-0.1452502523058514,49,7,1.0440851324376674,3.7439582176756616,0.0830127808181816,-11.283484533451862,6,28.225875,-0.0089140730983203,0.0281071283324584,38,2.0452000000000004,8.0547,13295.5999,132.957399,1.3842
5.680000000000001,0.0012154347026333,0.163725,0.3732842365887934,121.8984,6.3936,-0.0849489783061396,12,1,1.0442912952416792,4.045215435855283,0.0765922437660674,-7.4853876994470205,20,21.775128,-0.0074052039622758,0.0314529484263923,67,2.0748,8.559600000000001,17147.05416,171.4707416,1.4108
5.2700000000000005,-0.0053023557462364,0.13842,0.5199610200759877,77.3631,5.222,-0.1050794160160757,32,11,1.0438251962224998,6.327256465455171,0.0727637367651066,-16.567978891727147,41,21.078123,-0.0105270826603094,0.0252068890761046,16,1.8098,7.9176,14388.64724,143.8886724,1.2423
5.109999999999999,0.0314107625473557,0.07224,0.3399415784021599,76.9503,2.6788000000000003,-0.0399337909595101,2,1,1.0436244479369483,4.895464263002125,0.0558809254995225,-8.873010053203668,87,8.573547000000001,-0.0039550418811162,0.0211125191535278,10,0.9778,8.1566,17862.61832,178.62638320000002,1.1057
5.380000000000001,0.0075887179986345,0.1471200000000001,0.4871418329368636,75.89940000000001,5.5032000000000005,-0.0974992112823835,39,34,1.0438611295120814,5.372776797749943,0.0700840112223911,-27.004083756804103,23,19.954788,-0.0099834771523134,0.0192276492440714,4,1.4502000000000004,7.4901,11782.47006,117.8315006,1.2796
5.85,0.0132887197838371,0.1038599999999999,0.2462146426592871,116.4105,2.974,-0.0354665823693096,4,61,1.0441924923739303,8.873011419134139,0.0517109721157659,-19.33514576055346,11,13.992435,-0.0084435650027533,0.0208972529846067,24,1.4354,7.49,12626.5522,126.277722,1.0635
5.460000000000001,-0.0143547600295485,0.178605,0.5797347472766757,86.0418,6.9808,-0.1290566820809964,46,19,1.04403510459307,4.500031444233654,0.0793675567687673,-15.423199677710784,8,26.789292000000007,-0.0102122563078148,0.0257320041329641,27,1.9292,7.829000000000001,12507.81652,125.08196519999998,1.3798
5.7,0.0026126038616088,0.163125,0.3573792071660188,119.001,5.800000000000001,-0.0762955460085411,10,15,1.0442452711533703,5.679859844608674,0.0731399435928274,-10.76629619395882,20,21.9123,-0.009690170193617,0.0300007796127553,55,2.1500000000000004,8.295000000000002,16098.3214,160.98621400000002,1.0597
5.299999999999999,-0.0257628623961481,0.145125,0.6527939523241342,68.73299999999999,5.795999999999999,-0.1313847093952796,63,15,1.0439106594565886,4.429971337747295,0.0733779332018156,-18.24678733482385,7,21.91302,-0.0086994913935805,0.0218350266438093,15,1.4802,7.6941,11316.4371,113.167371,1.2247
5.88,-0.0001262114867476,0.0970199999999999,0.2199474824517943,134.3844,2.7808,-0.0301266686710388,1,22,1.0443999289692962,9.2848765093276,0.0511905162353528,-12.82203885368125,11,13.633488,-0.0074510087662942,0.0241062131817569,66,1.5158,8.3411,16327.45306,163.2789306,2.1491
5.77,0.0076452935337091,0.1422599999999999,0.3830791568455393,120.7281,5.292800000000001,-0.0849062098177693,21,17,1.0443420614970698,5.3385123660211935,0.0666205282453257,-13.740679362989486,2,22.450803,-0.0084279394177917,0.024766041698014,60,1.7076000000000002,8.251100000000001,14974.30974,149.7464974,0.8386
